 
2.00  -321.17291292
2.05  -321.18529705
2.10  -321.19566087
2.15  -321.20424354
2.20  -321.21124955
2.25  -321.21686329
2.30  -321.22128011
2.35  -321.22462882
2.40  -321.22706986
2.45  -321.22871525
2.50  -321.22970220
2.55  -321.23011606
2.60  -321.23006913
2.65  -321.22963502
2.70  -321.22891695
2.75  -321.22796287
2.80  -321.22683606
2.85  -321.22558258
2.90  -321.22426505
2.95  -321.22289654
3.00  -321.22150176
